graph_type,n,num_nodes,num_edges,algorithm,time_ns,num_colors
Grafo Estrella,25,25,24,Welsh-Powell,48916,2
Grafo Estrella,26,26,25,Greedy,31084,2
Grafo Estrella,26,26,25,Welsh-Powell,50959,2
Grafo Estrella,27,27,26,Greedy,32000,2
Grafo Estrella,27,27,26,Welsh-Powell,53167,2
Grafo Estrella,28,28,27,Greedy,34250,2
Grafo Estrella,28,28,27,Welsh-Powell,54000,2
Grafo Estrella,29,29,28,Greedy,34625,2
Grafo Estrella,29,29,28,Welsh-Powell,55959,2
Grafo Estrella,30,30,29,Greedy,36125,2
Grafo Estrella,30,30,29,Welsh-Powell,58500,2
Grafo Estrella,31,31,30,Greedy,36584,2
Grafo Estrella,31,31,30,Welsh-Powell,59500,2
Grafo Estrella,32,32,31,Greedy,38750,2
Grafo Estrella,32,32,31,Welsh-Powell,61375,2
Grafo Estrella,33,33,32,Greedy,39167,2
Grafo Estrella,33,33,32,Welsh-Powell,63167,2
Grafo Estrella,34,34,33,Greedy,40583,2
Grafo Estrella,34,34,33,Welsh-Powell,64667,2
Grafo Estrella,35,35,34,Greedy,41708,2
Grafo Estrella,35,35,34,Welsh-Powell,66417,2
Grafo Estrella,36,36,35,Greedy,43125,2
Grafo Estrella,36,36,35,Welsh-Powell,68667,2
Grafo Estrella,37,37,36,Greedy,43625,2
Grafo Estrella,37,37,36,Welsh-Powell,70292,2
Grafo Estrella,38,38,37,Greedy,45000,2
Grafo Estrella,38,38,37,Welsh-Powell,73000,2
Grafo Estrella,39,39,38,Greedy,45792,2
Grafo Estrella,39,39,38,Welsh-Powell,75166,2
Grafo Estrella,2,2,1,Greedy,6459,2
Grafo Estrella,2,2,1,Welsh-Powell,7500,2
Grafo Estrella,3,3,2,Greedy,5292,2
Grafo Estrella,3,3,2,Welsh-Powell,7584,2
Grafo Estrella,4,4,3,Greedy,5958,2
Grafo Estrella,4,4,3,Welsh-Powell,9000,2
Grafo Estrella,5,5,4,Greedy,7459,2
Grafo Estrella,5,5,4,Welsh-Powell,11334,2
Grafo Estrella,6,6,5,Greedy,8500,2
Grafo Estrella,6,6,5,Welsh-Powell,12791,2
Grafo Estrella,7,7,6,Greedy,9417,2
Grafo Estrella,7,7,6,Welsh-Powell,15042,2
Grafo Estrella,8,8,7,Greedy,10625,2
Grafo Estrella,8,8,7,Welsh-Powell,16791,2
Grafo Estrella,9,9,8,Greedy,11459,2
Grafo Estrella,9,9,8,Welsh-Powell,18250,2
Grafo Estrella,10,10,9,Greedy,12542,2
Grafo Estrella,10,10,9,Welsh-Powell,19791,2
Grafo Estrella,11,11,10,Greedy,14875,2
Grafo Estrella,11,11,10,Welsh-Powell,22041,2
Grafo Estrella,12,12,11,Greedy,15333,2
Grafo Estrella,12,12,11,Welsh-Powell,24417,2
Grafo Estrella,13,13,12,Greedy,16542,2
Grafo Estrella,13,13,12,Welsh-Powell,26167,2
Grafo Estrella,14,14,13,Greedy,17084,2
Grafo Estrella,14,14,13,Welsh-Powell,27875,2
Grafo Estrella,15,15,14,Greedy,18417,2
Grafo Estrella,15,15,14,Welsh-Powell,29833,2
Grafo Estrella,16,16,15,Greedy,22292,2
Grafo Estrella,16,16,15,Welsh-Powell,32625,2
Grafo Estrella,17,17,16,Greedy,21875,2
Grafo Estrella,17,17,16,Welsh-Powell,34334,2
Grafo Estrella,18,18,17,Greedy,22875,2
Grafo Estrella,18,18,17,Welsh-Powell,36416,2
Grafo Estrella,19,19,18,Greedy,24334,2
Grafo Estrella,19,19,18,Welsh-Powell,38500,2
Grafo Estrella,20,20,19,Greedy,24916,2
Grafo Estrella,20,20,19,Welsh-Powell,40208,2
Grafo Estrella,21,21,20,Greedy,25916,2
Grafo Estrella,21,21,20,Welsh-Powell,42541,2
Grafo Estrella,22,22,21,Greedy,26875,2
Grafo Estrella,22,22,21,Welsh-Powell,43625,2
Grafo Estrella,23,23,22,Greedy,27500,2
Grafo Estrella,23,23,22,Welsh-Powell,45500,2
Grafo Estrella,24,24,23,Greedy,28708,2
Grafo Estrella,24,24,23,Welsh-Powell,47750,2
Grafo Estrella,25,25,24,Greedy,30292,2
Grafo Estrella,25,25,24,Welsh-Powell,49541,2
Grafo Estrella,26,26,25,Greedy,30792,2
Grafo Estrella,26,26,25,Welsh-Powell,51500,2
Grafo Estrella,27,27,26,Greedy,32333,2
Grafo Estrella,27,27,26,Welsh-Powell,53250,2
Grafo Estrella,28,28,27,Greedy,33750,2
Grafo Estrella,28,28,27,Welsh-Powell,55167,2
Grafo Estrella,29,29,28,Greedy,35875,2
Grafo Estrella,29,29,28,Welsh-Powell,57958,2
Grafo Estrella,30,30,29,Greedy,35667,2
Grafo Estrella,30,30,29,Welsh-Powell,59333,2
Grafo Estrella,31,31,30,Greedy,37000,2
Grafo Estrella,31,31,30,Welsh-Powell,60958,2
Grafo Estrella,32,32,31,Greedy,40083,2
Grafo Estrella,32,32,31,Welsh-Powell,63500,2
Grafo Estrella,33,33,32,Greedy,40375,2
Grafo Estrella,33,33,32,Welsh-Powell,65334,2
Grafo Estrella,34,34,33,Greedy,41042,2
Grafo Estrella,34,34,33,Welsh-Powell,66250,2
Grafo Estrella,35,35,34,Greedy,42042,2
Grafo Estrella,35,35,34,Welsh-Powell,70333,2
Grafo Estrella,36,36,35,Greedy,43375,2
Grafo Estrella,36,36,35,Welsh-Powell,69625,2
Grafo Estrella,37,37,36,Greedy,44042,2
Grafo Estrella,37,37,36,Welsh-Powell,72083,2
Grafo Estrella,38,38,37,Greedy,45334,2
Grafo Estrella,38,38,37,Welsh-Powell,73458,2
Grafo Estrella,39,39,38,Greedy,46875,2
Grafo Estrella,39,39,38,Welsh-Powell,76375,2
Grafo Estrella,2,2,1,Greedy,5416,2
Grafo Estrella,2,2,1,Welsh-Powell,6708,2
Grafo Estrella,3,3,2,Greedy,5125,2
Grafo Estrella,3,3,2,Welsh-Powell,7541,2
Grafo Estrella,4,4,3,Greedy,5750,2
Grafo Estrella,4,4,3,Welsh-Powell,8750,2
Grafo Estrella,5,5,4,Greedy,7166,2
Grafo Estrella,5,5,4,Welsh-Powell,10792,2
Grafo Estrella,6,6,5,Greedy,8458,2
Grafo Estrella,6,6,5,Welsh-Powell,12417,2
Grafo Estrella,7,7,6,Greedy,9250,2
Grafo Estrella,7,7,6,Welsh-Powell,14667,2
Grafo Estrella,8,8,7,Greedy,10292,2
Grafo Estrella,8,8,7,Welsh-Powell,16083,2
Grafo Estrella,9,9,8,Greedy,11125,2
Grafo Estrella,9,9,8,Welsh-Powell,17917,2
Grafo Estrella,10,10,9,Greedy,12083,2
Grafo Estrella,10,10,9,Welsh-Powell,19792,2
Grafo Estrella,11,11,10,Greedy,14458,2
Grafo Estrella,11,11,10,Welsh-Powell,22000,2
Grafo Estrella,12,12,11,Greedy,14625,2
Grafo Estrella,12,12,11,Welsh-Powell,24500,2
Grafo Estrella,13,13,12,Greedy,16000,2
Grafo Estrella,13,13,12,Welsh-Powell,25875,2
Grafo Estrella,14,14,13,Greedy,16958,2
Grafo Estrella,14,14,13,Welsh-Powell,27542,2
Grafo Estrella,15,15,14,Greedy,18416,2
Grafo Estrella,15,15,14,Welsh-Powell,29583,2
Grafo Estrella,16,16,15,Greedy,21708,2
Grafo Estrella,16,16,15,Welsh-Powell,31458,2
Grafo Estrella,17,17,16,Greedy,21500,2
Grafo Estrella,17,17,16,Welsh-Powell,33625,2
Grafo Estrella,18,18,17,Greedy,22375,2
Grafo Estrella,18,18,17,Welsh-Powell,35750,2
Grafo Estrella,19,19,18,Greedy,23166,2
Grafo Estrella,19,19,18,Welsh-Powell,37375,2
Grafo Estrella,20,20,19,Greedy,24041,2
Grafo Estrella,20,20,19,Welsh-Powell,39292,2
Grafo Estrella,21,21,20,Greedy,25375,2
Grafo Estrella,21,21,20,Welsh-Powell,40958,2
Grafo Estrella,22,22,21,Greedy,26084,2
Grafo Estrella,22,22,21,Welsh-Powell,42208,2
Grafo Estrella,23,23,22,Greedy,26666,2
Grafo Estrella,23,23,22,Welsh-Powell,44000,2
Grafo Estrella,24,24,23,Greedy,27666,2
Grafo Estrella,24,24,23,Welsh-Powell,46541,2
Grafo Estrella,25,25,24,Greedy,28834,2
Grafo Estrella,25,25,24,Welsh-Powell,48333,2
Grafo Estrella,26,26,25,Greedy,30500,2
Grafo Estrella,26,26,25,Welsh-Powell,50666,2
Grafo Estrella,27,27,26,Greedy,31541,2
Grafo Estrella,27,27,26,Welsh-Powell,52875,2
Grafo Estrella,28,28,27,Greedy,33084,2
Grafo Estrella,28,28,27,Welsh-Powell,54042,2
Grafo Estrella,29,29,28,Greedy,33375,2
Grafo Estrella,29,29,28,Welsh-Powell,55500,2
Grafo Estrella,30,30,29,Greedy,46000,2
Grafo Estrella,30,30,29,Welsh-Powell,61417,2
Grafo Estrella,31,31,30,Greedy,35792,2
Grafo Estrella,31,31,30,Welsh-Powell,59208,2
Grafo Estrella,32,32,31,Greedy,38125,2
Grafo Estrella,32,32,31,Welsh-Powell,69250,2
Grafo Estrella,33,33,32,Greedy,45750,2
Grafo Estrella,33,33,32,Welsh-Powell,62916,2
Grafo Estrella,34,34,33,Greedy,40000,2
Grafo Estrella,34,34,33,Welsh-Powell,67459,2
Grafo Estrella,35,35,34,Greedy,40625,2
Grafo Estrella,35,35,34,Welsh-Powell,66125,2
Grafo Estrella,36,36,35,Greedy,42167,2
Grafo Estrella,36,36,35,Welsh-Powell,68541,2
Grafo Estrella,37,37,36,Greedy,43250,2
Grafo Estrella,37,37,36,Welsh-Powell,71000,2
Grafo Estrella,38,38,37,Greedy,44458,2
Grafo Estrella,38,38,37,Welsh-Powell,72375,2
Grafo Estrella,39,39,38,Greedy,44833,2
Grafo Estrella,39,39,38,Welsh-Powell,73666,2
Grafo Estrella,2,2,1,Greedy,5417,2
Grafo Estrella,2,2,1,Welsh-Powell,6416,2
Grafo Estrella,3,3,2,Greedy,4958,2
Grafo Estrella,3,3,2,Welsh-Powell,7291,2
Grafo Estrella,4,4,3,Greedy,5625,2
Grafo Estrella,4,4,3,Welsh-Powell,8709,2
Grafo Estrella,5,5,4,Greedy,7167,2
Grafo Estrella,5,5,4,Welsh-Powell,10750,2
Grafo Estrella,6,6,5,Greedy,8250,2
Grafo Estrella,6,6,5,Welsh-Powell,12292,2
Grafo Estrella,7,7,6,Greedy,9250,2
Grafo Estrella,7,7,6,Welsh-Powell,14333,2
Grafo Estrella,8,8,7,Greedy,10125,2
Grafo Estrella,8,8,7,Welsh-Powell,16167,2
Grafo Estrella,9,9,8,Greedy,11208,2
Grafo Estrella,9,9,8,Welsh-Powell,17667,2
Grafo Estrella,10,10,9,Greedy,11959,2
Grafo Estrella,10,10,9,Welsh-Powell,19166,2
Grafo Estrella,11,11,10,Greedy,13708,2
Grafo Estrella,11,11,10,Welsh-Powell,21541,2
Grafo Estrella,12,12,11,Greedy,14750,2
Grafo Estrella,12,12,11,Welsh-Powell,23875,2
Grafo Estrella,13,13,12,Greedy,16084,2
Grafo Estrella,13,13,12,Welsh-Powell,25417,2
Grafo Estrella,14,14,13,Greedy,16625,2
Grafo Estrella,14,14,13,Welsh-Powell,27041,2
Grafo Estrella,15,15,14,Greedy,17750,2
Grafo Estrella,15,15,14,Welsh-Powell,28708,2
Grafo Estrella,16,16,15,Greedy,20208,2
Grafo Estrella,16,16,15,Welsh-Powell,31250,2
Grafo Estrella,17,17,16,Greedy,21125,2
Grafo Estrella,17,17,16,Welsh-Powell,34208,2
Grafo Estrella,18,18,17,Greedy,22333,2
Grafo Estrella,18,18,17,Welsh-Powell,35000,2
Grafo Estrella,19,19,18,Greedy,22917,2
Grafo Estrella,19,19,18,Welsh-Powell,36375,2
Grafo Estrella,20,20,19,Greedy,24000,2
Grafo Estrella,20,20,19,Welsh-Powell,38416,2
Grafo Estrella,21,21,20,Greedy,25250,2
Grafo Estrella,21,21,20,Welsh-Powell,40500,2
Grafo Estrella,22,22,21,Greedy,26791,2
Grafo Estrella,22,22,21,Welsh-Powell,42209,2
Grafo Estrella,23,23,22,Greedy,26625,2
Grafo Estrella,23,23,22,Welsh-Powell,43875,2
Grafo Estrella,24,24,23,Greedy,27916,2
Grafo Estrella,24,24,23,Welsh-Powell,45583,2
Grafo Estrella,25,25,24,Greedy,29500,2
Grafo Estrella,25,25,24,Welsh-Powell,47917,2
Grafo Estrella,26,26,25,Greedy,30125,2
Grafo Estrella,26,26,25,Welsh-Powell,50000,2
Grafo Estrella,27,27,26,Greedy,31459,2
Grafo Estrella,27,27,26,Welsh-Powell,51625,2
Grafo Estrella,28,28,27,Greedy,32208,2
Grafo Estrella,28,28,27,Welsh-Powell,53208,2
Grafo Estrella,29,29,28,Greedy,34417,2
Grafo Estrella,29,29,28,Welsh-Powell,56250,2
Grafo Estrella,30,30,29,Greedy,34917,2
Grafo Estrella,30,30,29,Welsh-Powell,57083,2
Grafo Estrella,31,31,30,Greedy,36000,2
Grafo Estrella,31,31,30,Welsh-Powell,58834,2
Grafo Estrella,32,32,31,Greedy,37834,2
Grafo Estrella,32,32,31,Welsh-Powell,60750,2
Grafo Estrella,33,33,32,Greedy,39834,2
Grafo Estrella,33,33,32,Welsh-Powell,63667,2
Grafo Estrella,34,34,33,Greedy,40666,2
Grafo Estrella,34,34,33,Welsh-Powell,64500,2
Grafo Estrella,35,35,34,Greedy,41167,2
Grafo Estrella,35,35,34,Welsh-Powell,66625,2
Grafo Estrella,36,36,35,Greedy,42000,2
Grafo Estrella,36,36,35,Welsh-Powell,68458,2
Grafo Estrella,37,37,36,Greedy,43291,2
Grafo Estrella,37,37,36,Welsh-Powell,70583,2
Grafo Estrella,38,38,37,Greedy,44500,2
Grafo Estrella,38,38,37,Welsh-Powell,72166,2
Grafo Estrella,39,39,38,Greedy,47250,2
Grafo Estrella,39,39,38,Welsh-Powell,75417,2
Grafo Estrella,2,2,1,Greedy,4000,2
Grafo Estrella,2,2,1,Welsh-Powell,5666,2
Grafo Estrella,3,3,2,Greedy,4542,2
Grafo Estrella,3,3,2,Welsh-Powell,6833,2
Grafo Estrella,4,4,3,Greedy,5416,2
Grafo Estrella,4,4,3,Welsh-Powell,8500,2
Grafo Estrella,5,5,4,Greedy,6584,2
Grafo Estrella,5,5,4,Welsh-Powell,10375,2
Grafo Estrella,6,6,5,Greedy,8625,2
Grafo Estrella,6,6,5,Welsh-Powell,12250,2
Grafo Estrella,7,7,6,Greedy,9250,2
Grafo Estrella,7,7,6,Welsh-Powell,14334,2
Grafo Estrella,8,8,7,Greedy,10000,2
Grafo Estrella,8,8,7,Welsh-Powell,15875,2
Grafo Estrella,9,9,8,Greedy,10916,2
Grafo Estrella,9,9,8,Welsh-Powell,17833,2
Grafo Estrella,10,10,9,Greedy,12375,2
Grafo Estrella,10,10,9,Welsh-Powell,19292,2
Grafo Estrella,11,11,10,Greedy,13833,2
Grafo Estrella,11,11,10,Welsh-Powell,21709,2
Grafo Estrella,12,12,11,Greedy,14500,2
Grafo Estrella,12,12,11,Welsh-Powell,23666,2
Grafo Estrella,13,13,12,Greedy,15875,2
Grafo Estrella,13,13,12,Welsh-Powell,25500,2
Grafo Estrella,14,14,13,Greedy,16917,2
Grafo Estrella,14,14,13,Welsh-Powell,27083,2
Grafo Estrella,15,15,14,Greedy,17583,2
Grafo Estrella,15,15,14,Welsh-Powell,41167,2
Grafo Estrella,16,16,15,Greedy,20208,2
Grafo Estrella,16,16,15,Welsh-Powell,31292,2
Grafo Estrella,17,17,16,Greedy,29541,2
Grafo Estrella,17,17,16,Welsh-Powell,33583,2
Grafo Estrella,18,18,17,Greedy,22167,2
Grafo Estrella,18,18,17,Welsh-Powell,35042,2
Grafo Estrella,19,19,18,Greedy,23083,2
Grafo Estrella,19,19,18,Welsh-Powell,36959,2
Grafo Estrella,20,20,19,Greedy,24083,2
Grafo Estrella,20,20,19,Welsh-Powell,39334,2
Grafo Estrella,21,21,20,Greedy,24833,2
Grafo Estrella,21,21,20,Welsh-Powell,40416,2
Grafo Estrella,22,22,21,Greedy,25792,2
Grafo Estrella,22,22,21,Welsh-Powell,41958,2
Grafo Estrella,23,23,22,Greedy,26250,2
Grafo Estrella,23,23,22,Welsh-Powell,43625,2
Grafo Estrella,24,24,23,Greedy,27292,2
Grafo Estrella,24,24,23,Welsh-Powell,45959,2
Grafo Estrella,25,25,24,Greedy,28791,2
Grafo Estrella,25,25,24,Welsh-Powell,47750,2
Grafo Estrella,26,26,25,Greedy,30292,2
Grafo Estrella,26,26,25,Welsh-Powell,50041,2
Grafo Estrella,27,27,26,Greedy,31208,2
Grafo Estrella,27,27,26,Welsh-Powell,51542,2
Grafo Estrella,28,28,27,Greedy,41166,2
Grafo Estrella,28,28,27,Welsh-Powell,59458,2
Grafo Estrella,29,29,28,Greedy,33708,2
Grafo Estrella,29,29,28,Welsh-Powell,55083,2
Grafo Estrella,30,30,29,Greedy,34042,2
Grafo Estrella,30,30,29,Welsh-Powell,56625,2
Grafo Estrella,31,31,30,Greedy,35083,2
Grafo Estrella,31,31,30,Welsh-Powell,58333,2
Grafo Estrella,32,32,31,Greedy,37875,2
Grafo Estrella,32,32,31,Welsh-Powell,63458,2
Grafo Estrella,33,33,32,Greedy,38500,2
Grafo Estrella,33,33,32,Welsh-Powell,62458,2
Grafo Estrella,34,34,33,Greedy,39417,2
Grafo Estrella,34,34,33,Welsh-Powell,63708,2
Grafo Estrella,35,35,34,Greedy,40125,2
Grafo Estrella,35,35,34,Welsh-Powell,65333,2
Grafo Estrella,36,36,35,Greedy,41584,2
Grafo Estrella,36,36,35,Welsh-Powell,67708,2
Grafo Estrella,37,37,36,Greedy,42500,2
Grafo Estrella,37,37,36,Welsh-Powell,69250,2
Grafo Estrella,38,38,37,Greedy,43833,2
Grafo Estrella,38,38,37,Welsh-Powell,71791,2
Grafo Estrella,39,39,38,Greedy,45250,2
Grafo Estrella,39,39,38,Welsh-Powell,73458,2
Grafo Estrella,2,2,1,Greedy,3583,2
Grafo Estrella,2,2,1,Welsh-Powell,5416,2
Grafo Estrella,3,3,2,Greedy,4459,2
Grafo Estrella,3,3,2,Welsh-Powell,6708,2
Grafo Estrella,4,4,3,Greedy,5500,2
Grafo Estrella,4,4,3,Welsh-Powell,8416,2
Grafo Estrella,5,5,4,Greedy,6709,2
Grafo Estrella,5,5,4,Welsh-Powell,10417,2
Grafo Estrella,6,6,5,Greedy,8042,2
Grafo Estrella,6,6,5,Welsh-Powell,12250,2
Grafo Estrella,7,7,6,Greedy,9084,2
Grafo Estrella,7,7,6,Welsh-Powell,14083,2
Grafo Estrella,8,8,7,Greedy,10208,2
Grafo Estrella,8,8,7,Welsh-Powell,15959,2
Grafo Estrella,9,9,8,Greedy,11167,2
Grafo Estrella,9,9,8,Welsh-Powell,17417,2
Grafo Estrella,10,10,9,Greedy,12125,2
Grafo Estrella,10,10,9,Welsh-Powell,19375,2
Grafo Estrella,11,11,10,Greedy,13458,2
Grafo Estrella,11,11,10,Welsh-Powell,21625,2
Grafo Estrella,12,12,11,Greedy,14791,2
Grafo Estrella,12,12,11,Welsh-Powell,23667,2
Grafo Estrella,13,13,12,Greedy,15750,2
Grafo Estrella,13,13,12,Welsh-Powell,25584,2
Grafo Estrella,14,14,13,Greedy,16584,2
Grafo Estrella,14,14,13,Welsh-Powell,26750,2
Grafo Estrella,15,15,14,Greedy,17667,2
Grafo Estrella,15,15,14,Welsh-Powell,28750,2
Grafo Estrella,16,16,15,Greedy,19958,2
Grafo Estrella,16,16,15,Welsh-Powell,30875,2
Grafo Estrella,17,17,16,Greedy,21167,2
Grafo Estrella,17,17,16,Welsh-Powell,33375,2
Grafo Estrella,18,18,17,Greedy,22541,2
Grafo Estrella,18,18,17,Welsh-Powell,35167,2
Grafo Estrella,19,19,18,Greedy,22708,2
Grafo Estrella,19,19,18,Welsh-Powell,36708,2
Grafo Estrella,20,20,19,Greedy,23667,2
Grafo Estrella,20,20,19,Welsh-Powell,38041,2
Grafo Estrella,21,21,20,Greedy,24916,2
Grafo Estrella,21,21,20,Welsh-Powell,40666,2
Grafo Estrella,22,22,21,Greedy,25958,2
Grafo Estrella,22,22,21,Welsh-Powell,42334,2
Grafo Estrella,23,23,22,Greedy,26292,2
Grafo Estrella,23,23,22,Welsh-Powell,43916,2
Grafo Estrella,24,24,23,Greedy,27583,2
Grafo Estrella,24,24,23,Welsh-Powell,45959,2
Grafo Estrella,25,25,24,Greedy,29166,2
Grafo Estrella,25,25,24,Welsh-Powell,48000,2
Grafo Estrella,26,26,25,Greedy,29875,2
Grafo Estrella,26,26,25,Welsh-Powell,49834,2
Grafo Estrella,27,27,26,Greedy,31041,2
Grafo Estrella,27,27,26,Welsh-Powell,51292,2
Grafo Estrella,28,28,27,Greedy,31708,2
Grafo Estrella,28,28,27,Welsh-Powell,53042,2
Grafo Estrella,29,29,28,Greedy,33875,2
Grafo Estrella,29,29,28,Welsh-Powell,55500,2
Grafo Estrella,30,30,29,Greedy,34917,2
Grafo Estrella,30,30,29,Welsh-Powell,56667,2
Grafo Estrella,31,31,30,Greedy,35417,2
Grafo Estrella,31,31,30,Welsh-Powell,58750,2
Grafo Estrella,32,32,31,Greedy,37375,2
Grafo Estrella,32,32,31,Welsh-Powell,61334,2
Grafo Estrella,33,33,32,Greedy,38875,2
Grafo Estrella,33,33,32,Welsh-Powell,63333,2
Grafo Estrella,34,34,33,Greedy,39666,2
Grafo Estrella,34,34,33,Welsh-Powell,64750,2
Grafo Estrella,35,35,34,Greedy,40500,2
Grafo Estrella,35,35,34,Welsh-Powell,65542,2
Grafo Estrella,36,36,35,Greedy,42292,2
Grafo Estrella,36,36,35,Welsh-Powell,68083,2
Grafo Estrella,37,37,36,Greedy,42459,2
Grafo Estrella,37,37,36,Welsh-Powell,69500,2
Grafo Estrella,38,38,37,Greedy,43750,2
Grafo Estrella,38,38,37,Welsh-Powell,71416,2
Grafo Estrella,39,39,38,Greedy,45291,2
Grafo Estrella,39,39,38,Welsh-Powell,74125,2
Grafo Camino,1,1,0,Greedy,2625,1
Grafo Camino,1,1,0,Welsh-Powell,3750,1
Grafo Camino,2,2,1,Greedy,3625,2
Grafo Camino,2,2,1,Welsh-Powell,5375,2
Grafo Camino,3,3,2,Greedy,4667,2
Grafo Camino,3,3,2,Welsh-Powell,7000,2
Grafo Camino,4,4,3,Greedy,5792,2
Grafo Camino,4,4,3,Welsh-Powell,9167,2
Grafo Camino,5,5,4,Greedy,7541,3
Grafo Camino,5,5,4,Welsh-Powell,11083,2
Grafo Camino,6,6,5,Greedy,8542,2
Grafo Camino,6,6,5,Welsh-Powell,12584,2
Grafo Camino,7,7,6,Greedy,9834,3
Grafo Camino,7,7,6,Welsh-Powell,14541,2
Grafo Camino,8,8,7,Greedy,11042,3
Grafo Camino,8,8,7,Welsh-Powell,16708,2
Grafo Camino,9,9,8,Greedy,12000,3
Grafo Camino,9,9,8,Welsh-Powell,18291,2
Grafo Camino,10,10,9,Greedy,13250,3
Grafo Camino,10,10,9,Welsh-Powell,19917,2
Grafo Camino,11,11,10,Greedy,14625,3
Grafo Camino,11,11,10,Welsh-Powell,22083,2
Grafo Camino,12,12,11,Greedy,15792,3
Grafo Camino,12,12,11,Welsh-Powell,24083,3
Grafo Camino,13,13,12,Greedy,16917,3
Grafo Camino,13,13,12,Welsh-Powell,26375,3
Grafo Camino,14,14,13,Greedy,18583,3
Grafo Camino,14,14,13,Welsh-Powell,28417,3
Grafo Camino,15,15,14,Greedy,19541,3
Grafo Camino,15,15,14,Welsh-Powell,30333,3
Grafo Camino,16,16,15,Greedy,21542,3
Grafo Camino,16,16,15,Welsh-Powell,32792,3
Grafo Camino,17,17,16,Greedy,22292,3
Grafo Camino,17,17,16,Welsh-Powell,34375,3
Grafo Camino,18,18,17,Greedy,23333,3
Grafo Camino,18,18,17,Welsh-Powell,36125,3
Grafo Camino,19,19,18,Greedy,24458,3
Grafo Camino,19,19,18,Welsh-Powell,37583,3
Grafo Camino,20,20,19,Greedy,26166,3
Grafo Camino,20,20,19,Welsh-Powell,39917,3
Grafo Camino,21,21,20,Greedy,26416,3
Grafo Camino,21,21,20,Welsh-Powell,44375,3
Grafo Camino,22,22,21,Greedy,27875,3
Grafo Camino,22,22,21,Welsh-Powell,43125,3
Grafo Camino,23,23,22,Greedy,28708,3
Grafo Camino,23,23,22,Welsh-Powell,45333,3
Grafo Camino,24,24,23,Greedy,29875,3
Grafo Camino,24,24,23,Welsh-Powell,47167,3
Grafo Camino,25,25,24,Greedy,30708,3
Grafo Camino,25,25,24,Welsh-Powell,48750,3
Grafo Camino,26,26,25,Greedy,32000,3
Grafo Camino,26,26,25,Welsh-Powell,50542,3
Grafo Camino,27,27,26,Greedy,33542,3
Grafo Camino,27,27,26,Welsh-Powell,52792,3
Grafo Camino,28,28,27,Greedy,34959,3
Grafo Camino,28,28,27,Welsh-Powell,55042,3
Grafo Camino,29,29,28,Greedy,36500,3
Grafo Camino,29,29,28,Welsh-Powell,57208,3
Grafo Camino,30,30,29,Greedy,36833,3
Grafo Camino,30,30,29,Welsh-Powell,57792,3
Grafo Camino,31,31,30,Greedy,39125,3
Grafo Camino,31,31,30,Welsh-Powell,60917,3
Grafo Camino,32,32,31,Greedy,40125,3
Grafo Camino,32,32,31,Welsh-Powell,63500,3
Grafo Camino,33,33,32,Greedy,40333,3
Grafo Camino,33,33,32,Welsh-Powell,64792,3
Grafo Camino,34,34,33,Greedy,41042,3
Grafo Camino,34,34,33,Welsh-Powell,65958,3
Grafo Camino,35,35,34,Greedy,42500,3
Grafo Camino,35,35,34,Welsh-Powell,68625,3
Grafo Camino,36,36,35,Greedy,43958,3
Grafo Camino,36,36,35,Welsh-Powell,70333,3
Grafo Camino,37,37,36,Greedy,44750,3
Grafo Camino,37,37,36,Welsh-Powell,72375,3
Grafo Camino,38,38,37,Greedy,46542,3
Grafo Camino,38,38,37,Welsh-Powell,75000,3
Grafo Camino,39,39,38,Greedy,46916,3
Grafo Camino,39,39,38,Welsh-Powell,76709,3
Grafo Camino,1,1,0,Greedy,3959,1
Grafo Camino,1,1,0,Welsh-Powell,4542,1
Grafo Camino,2,2,1,Greedy,4500,2
Grafo Camino,2,2,1,Welsh-Powell,5875,2
Grafo Camino,3,3,2,Greedy,5041,2
Grafo Camino,3,3,2,Welsh-Powell,7417,2
Grafo Camino,4,4,3,Greedy,6292,2
Grafo Camino,4,4,3,Welsh-Powell,9208,2
Grafo Camino,5,5,4,Greedy,7875,3
Grafo Camino,5,5,4,Welsh-Powell,11292,2
Grafo Camino,6,6,5,Greedy,8458,2
Grafo Camino,6,6,5,Welsh-Powell,12750,2
Grafo Camino,7,7,6,Greedy,9833,3
Grafo Camino,7,7,6,Welsh-Powell,15000,2
Grafo Camino,8,8,7,Greedy,11083,3
Grafo Camino,8,8,7,Welsh-Powell,16875,2
Grafo Camino,9,9,8,Greedy,12292,3
Grafo Camino,9,9,8,Welsh-Powell,18709,2
Grafo Camino,10,10,9,Greedy,13208,3
Grafo Camino,10,10,9,Welsh-Powell,20292,2
Grafo Camino,11,11,10,Greedy,14750,3
Grafo Camino,11,11,10,Welsh-Powell,23250,2
Grafo Camino,12,12,11,Greedy,16084,3
Grafo Camino,12,12,11,Welsh-Powell,24125,3
Grafo Camino,13,13,12,Greedy,17000,3
Grafo Camino,13,13,12,Welsh-Powell,26625,3
Grafo Camino,14,14,13,Greedy,18333,3
Grafo Camino,14,14,13,Welsh-Powell,29042,3
Grafo Camino,15,15,14,Greedy,19375,3
Grafo Camino,15,15,14,Welsh-Powell,30292,3
Grafo Camino,16,16,15,Greedy,21959,3
Grafo Camino,16,16,15,Welsh-Powell,32791,3
Grafo Camino,17,17,16,Greedy,22042,3
Grafo Camino,17,17,16,Welsh-Powell,33916,3
